index,created_at,humAID_class,place,lat,lon,tweet
315,Tue Apr 02 04:16:41 +0000 2019,rescue_volunteering_or_donation_effort,Elkhorn Middle School,41.296427604524936,-96.24470691,"From Elkhorn Middle School, a total of $436,719 was donated during the Nebraska Strong Drive for Flood Relief, which concluded on April 2nd, 2019. Thank you to all who donated!"
316,Tue Mar 26 05:02:38 +0000 2019,infrastructure_and_utility_damage,Lincoln,40.81802678572846,-96.70147322,"Worst flooding in Nebraska's history, with damage exceeding $1.3 billion, as of March 26, 2019, in Lincoln."
317,Fri Mar 29 02:00:49 +0000 2019,infrastructure_and_utility_damage,Hamburg,40.616707723730144,-95.64470883,"From Hamburg, Nebraska, on March 29th, it's been almost two weeks since the Nebraska-Iowa floods, and look at the remaining water. Properties are still affected. #nebraskaiowafloods #devastating #flooding"
318,Thu Mar 28 03:42:49 +0000 2019,rescue_volunteering_or_donation_effort,Albion,41.69211039404908,-98.00888674,"Great to visit with some of our volunteer partners in Albion, Nebraska, on March 28. Thank you for your great work helping those affected by the recent flooding. #midwestflooding2019 @FEMA_Dan @AmeriCorpsSTL"
319,Sun Mar 31 23:24:42 +0000 2019,rescue_volunteering_or_donation_effort,Genoa,41.44529037530375,-97.73500081,"I spent the day in Genoa, NE, today (March 31st). Thanks to friends in PA for the hay delivery, and to the convoy of trucks in Norfolk, NE, hauling hay and fencing supplies northbound, for their efforts to support Nebraska."
320,Mon Mar 25 18:45:48 +0000 2019,rescue_volunteering_or_donation_effort,Hamburg,40.60462579699654,-95.66240212,"Call to action: @komonews sister stations in Nebraska and Iowa, partnering with @SalvationArmyUS, are helping with devastating Midwest floods from Hamburg, as of March 25, 2019 â¬‡ï¸"
321,Tue Apr 02 16:17:07 +0000 2019,rescue_volunteering_or_donation_effort,Schuyler,41.44980359598341,-97.07243834,"Our agency in Schuyler is running a donation drive for Nebraska flood victims. Just received a box from my office mailman, filling my heart with joy! #D"
322,Fri Mar 29 18:06:32 +0000 2019,rescue_volunteering_or_donation_effort,Elkhorn,41.28044564178691,-96.23958677,"We're proud supporters of Nebraska Strong! From our Elkhorn community, we've been collecting donations and raising funds to help those affected by the recent floods, as of March 29th."
323,Fri Mar 29 16:15:52 +0000 2019,infrastructure_and_utility_damage,Offutt Air Force Base,41.11436769692541,-95.90364984,"Preview of years to come: $millions in flood costs to roads in Eastern Nebraska, near Offutt Air Force Base, as of March 29, 2019."
324,Sun Mar 31 02:58:17 +0000 2019,infrastructure_and_utility_damage,Elkhorn Middle School,41.27577333969117,-96.24741186,"#timestamp At Elkhorn Middle School, on March 31, 2019, Nebraska legislators request additional tax funds to accelerate road, bridge, and infrastructure repairs, a common issue in the United States."
325,Sat Mar 30 02:03:53 +0000 2019,rescue_volunteering_or_donation_effort,Gibbon,40.75415881810781,-98.86575836,"From Gibbon, Sidney Feed & Supply loaded a trailer with fencing and livestock supplies and delivered them to Eastern Nebraska, thanks to @narj_15's donation of wire to aid in rebuilding efforts. #nebraskastrong"
326,Sun Mar 31 22:34:53 +0000 2019,rescue_volunteering_or_donation_effort,Offutt Air Force Base,41.11189915511172,-95.90704648,"Thanks to the large number of farmers from Fulton County and surrounding areas who traveled to Nebraska today from Offutt Air Force Base to deliver hay, straw, and supplies to farmers affected by recent storms. #HelpingOthers #Generosity #Nebraskastrong"
327,Wed Mar 27 14:35:42 +0000 2019,caution_and_advice,Lincoln,40.812589832769945,-96.70018776,"From Lincoln, on March 27, 2019, at 9:35 AM CDT, we're thinking of our friends and neighbors in Nebraska affected by the flooding. Find important info on NDE's Emergency Response and Support webpage: #NebraskaStrong #nebedu"
328,Tue Mar 26 17:10:11 +0000 2019,rescue_volunteering_or_donation_effort,Albion,41.68916738687169,-98.01726523,"Nebraska University System announces a fund to support students and staff affected by the recent floods in the Albion area, as of March 26, 2019."
329,Thu Mar 28 18:23:37 +0000 2019,rescue_volunteering_or_donation_effort,Columbus,41.43142307,-97.37575046,"Recovery efforts continue in eastern Nebraska, where flood waters are receding, as of March 28th. In Fremont, a donation center, shelter, and volunteer resource center are available, located near Columbus. #NebraskaFlood2019"
330,Tue Apr 02 02:00:03 +0000 2019,rescue_volunteering_or_donation_effort,Genoa,41.44338392600682,-97.72321038,"From Genoa, on April 2nd, more than 50 farmers and businesses in our area sent hay and supplies to help farmers in Nebraska. God bless our farmers!"
331,Sat Mar 30 03:14:11 +0000 2019,rescue_volunteering_or_donation_effort,Bellevue,41.158522084178834,-95.91316378,"Today, March 30, members of the Steier Group team in Bellevue helped sort and organize items donated to aid those affected by flooding in Nebraska. Donate to the Archdiocese of Omaha's flood relief fund here."
332,Sat Mar 30 01:40:49 +0000 2019,rescue_volunteering_or_donation_effort,Albion,41.70053709532807,-98.01772526,"From Albion, Sat Mar 30 01:40:49 +0000 2019: The Nebraska Dept. of Ag has set up 8 hay/equipment drop centers, with 4 located at NU's Panhandle Research Center, Haskell Ag Lab, NE College of Technical Ag"
333,Wed Mar 27 14:23:19 +0000 2019,rescue_volunteering_or_donation_effort,Lake Wanahoo,41.19421060184671,-96.85465589,Don't forget to donate to the Nebraska Flood Victims by 3 pm today at Lake Wanahoo so we can get the items to the drop off location! Thanks to all who have donated already!! @WestfallHS
334,Sun Mar 31 20:37:30 +0000 2019,rescue_volunteering_or_donation_effort,Wood River Community Center,40.813948720861816,-98.58368681,"A dear friend's community center in Wood River, Nebraska, which is currently affected by flooding, is in dire need of help and supplies. Please consider giving if you can: [Fundraiser Link]"
335,Mon Apr 01 19:49:07 +0000 2019,rescue_volunteering_or_donation_effort,Wood River Community Center,40.81877781,-98.59601073,"From the Wood River Community Center, on April 1, 2019, Nebraska GOP refused to invest $250k for a study to limit the flooding impact of Climate Change, despite recent floods costing $1.4 Billion. Not supporting the Green New Deal will cost 100x more."
336,Fri Mar 29 23:55:24 +0000 2019,rescue_volunteering_or_donation_effort,Wood River Community Center,40.81818452047088,-98.59199658,"From the Wood River Community Center, a reminder that #NebraskaStrong also means being strong enough to ask for help. Call the Nebraska Family Helpline (888-866-8660) or Nebraska Farm Hotline (800-464-0258) for support."
337,Wed Mar 27 23:32:02 +0000 2019,rescue_volunteering_or_donation_effort,Lake Wanahoo,41.20031657255712,-96.84808263,"Nebraska rancher donates hay to those affected by flooding near Lake Wanahoo, as of March 27, 2019."
338,Thu Mar 28 16:05:25 +0000 2019,infrastructure_and_utility_damage,Gretna,41.15367897592941,-96.24611009,"Yesterday, March 28th, at 4:05 PM, Nebraska Farm Bureau President Steve Nelson estimated on @AMHQ that agriculture and livestock losses in Nebraska could reach $1 Billion."
339,Tue Mar 26 01:21:37 +0000 2019,infrastructure_and_utility_damage,Papillion,41.14235030973312,-96.03867196,"@ImLarryFlynt Meanwhile, in Papillion, Nebraska, roads and bridges are destroyed, and people are underwater, yet this is not considered a national emergency."
340,Mon Apr 01 11:50:29 +0000 2019,rescue_volunteering_or_donation_effort,Fremont,41.43269476563582,-96.49740626,"From Fremont, donate to the Nebraska Red Cross with @eaglebroadband by April 4, 2019."
341,Tue Mar 26 13:47:30 +0000 2019,rescue_volunteering_or_donation_effort,Elkhorn Middle School,41.28587072,-96.22943329,"Today, March 26, I visited the relief shelter at Elkhorn Middle School to show support for Nebraska flood victims and thank military personnel and @RedCross volunteers helping those affected. THANK YOU!"
342,Wed Mar 27 19:37:45 +0000 2019,rescue_volunteering_or_donation_effort,Norfolk,42.04178177246804,-97.42326101,"Maybe she should check what FEMA and volunteers are doing for farmers in Norfolk, Nebraska, right now."
343,Thu Mar 28 17:47:24 +0000 2019,rescue_volunteering_or_donation_effort,Glenwood,41.03609309,-95.74752368,"From Glenwood, as of March 28th, over 340 @USNationalGuard members are responding to flooding affecting thousands in Nebraska, Missouri, Iowa, and other Midwest states. #readiness"
344,Thu Mar 28 18:17:28 +0000 2019,caution_and_advice,Glenwood,41.05325537251901,-95.74971352,"US govt warns of spring flood risk for 2/3 of the Lower 48 states. In Nebraska and Iowa, historic floods have deluged areas, including Glenwood, as of March 28, 2019. #Technology #Tech"
345,Tue Apr 02 21:49:46 +0000 2019,rescue_volunteering_or_donation_effort,Lake Wanahoo,41.21089077933242,-96.84147515,"Nebraska Farm Bureau has a fund set up for farmers at Lake Wanahoo. Consider donating $10 to help, even a small amount can make a difference."
346,Thu Mar 28 17:14:09 +0000 2019,infrastructure_and_utility_damage,Ashland,41.04447592097821,-96.3716465,"Currently, the Nebraska Department of Transportation is working on flood-damaged roadways and bridges in the Omaha Metro Area, with a focus on emergency projects in Ashland, as of March 28, 2019."
347,Thu Mar 28 16:45:54 +0000 2019,infrastructure_and_utility_damage,Niobrara,42.77026566740045,-98.04928946,"Video of grain bin damage from recent floods in Niobrara, Nebraska, is heartbreaking. The economic impact on local farmers will likely be severe."
348,Wed Mar 27 21:33:35 +0000 2019,rescue_volunteering_or_donation_effort,Hastings,40.58444111910529,-98.38987071,"All money donated will go to the Bank on Nebraska Strong fund, created by the Nebraska Community Foundation and the Nebraska Bankers Association, supporting those impacted in Hastings and rebuilding damaged businesses and communities. #WedMar27213335"
349,Mon Apr 01 21:37:07 +0000 2019,rescue_volunteering_or_donation_effort,Marysville,41.03705015770268,-96.65751915,"I'm in Marysville, driving into Des Moines on April 1st, and I've seen at least two dozen trucks carrying hay and corn stalk bales headed to Nebraska and Western Iowa as part of the relief effort, with many from Ohio. So proud to be an American."
350,Thu Mar 28 12:25:04 +0000 2019,infrastructure_and_utility_damage,Fremont,41.43343133,-96.49736666,"In Fremont, Nebraska, as of March 28, 2019, the flooding has caused over $1 billion in damages, with over 2,000 homes and 340 businesses affected."
